generation,fitness,chromosome
10,1.0143964537591637,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,1,0,1,0,5,4,4,6,0,1,0,6,5,1,3,3,2,1,2,1,0,5,6,4,0,5,6,4,2,5,3,6,4,4,0,0,4,3,3,5,3,4,3,3,4,0,4,4,2,6,1,4,1,1,5,3,0,1,6,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,6,0,6,2,5,4,5,0,1,1,3,5,0,5,4,5,5,1,3,6,0,6,6,4,3,5,1,4,5,3,3,4,5,4,0,2,2,0,1,0,0,1,0,3,6,4,4,5,4,4,4,4,5,4,3,5,2,5,1,2,6,2,5,3,1,4,1,4,4,1,4,0,0,6,2,0,5,5,6,1,2,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,3,4,0,0,5,1,5,6,2,2,4,5,3,1,6,2,1,3,0,6,2,5,0,3,6,4,2,5,5,1,5,6,5,5,5,6,3,5,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,5,6,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
11,1.014784157746087,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,1,1,0,6,0,5,4,4,6,0,1,0,6,5,1,3,3,2,1,2,1,3,5,6,4,0,5,6,4,2,1,6,6,4,4,0,0,4,3,3,5,3,4,3,3,4,0,4,4,2,6,1,4,1,1,5,3,0,1,5,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,6,0,6,2,5,4,5,0,1,1,3,5,0,5,4,5,5,1,3,6,0,6,6,4,3,5,1,4,4,3,3,4,5,4,0,2,2,0,1,0,0,1,0,3,6,4,4,5,4,4,4,4,5,4,3,5,3,5,1,2,6,2,5,3,1,4,1,4,4,1,4,0,0,3,2,0,5,5,6,1,2,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,3,4,0,0,5,1,5,6,2,2,4,5,3,1,6,2,1,3,0,4,2,5,0,3,6,4,2,5,5,1,5,6,5,5,5,6,4,5,4,0,6,2,5,0,6,6,6,6,4,0,1,5,4,5,4,5,6,1,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
12,1.0180326713494212,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,1,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,5,6,4,2,2,3,6,4,4,0,0,4,3,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,1,3,5,1,2,4,0,0,5,5,5,4,1,6,4,1,1,5,0,0,6,2,5,4,5,0,3,1,3,4,0,6,4,5,5,1,3,6,0,1,6,4,3,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,4,5,4,4,4,2,5,1,2,6,2,5,3,1,4,1,4,5,1,4,0,0,6,2,0,5,2,6,1,0,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,2,3,5,3,1,6,2,1,3,0,0,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,4,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
13,1.0182676884586277,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,1,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,5,6,4,2,2,3,6,4,4,0,0,4,3,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,1,3,5,1,2,4,0,0,5,5,5,4,1,6,4,1,1,5,0,0,6,2,5,4,5,0,3,1,3,4,0,6,4,5,5,1,3,6,0,1,6,4,3,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,4,5,4,4,4,2,5,1,2,6,2,5,3,1,4,1,4,5,1,4,0,0,6,2,0,5,2,6,1,0,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,3,3,5,3,1,6,2,1,3,0,0,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,4,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
14,1.0177915534555102,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,1,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,5,6,4,2,2,3,6,4,4,4,0,4,3,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,1,3,5,1,2,4,0,0,5,5,5,4,1,6,4,1,1,5,0,0,6,2,5,4,5,0,3,1,3,4,0,6,4,5,5,1,3,6,0,1,6,4,3,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,2,5,4,4,4,2,5,1,2,6,2,0,3,1,4,1,4,4,0,4,0,0,6,2,0,4,2,6,1,3,2,4,1,0,3,5,6,5,5,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,3,3,5,3,1,6,2,1,3,0,0,2,0,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,3,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
15,1.0179949430562845,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,1,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,5,6,4,2,2,3,6,4,4,4,0,4,3,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,1,3,5,1,2,4,0,0,5,5,5,4,1,6,4,1,1,5,0,0,6,2,5,4,5,0,3,1,3,4,0,6,4,5,5,1,3,6,0,1,6,4,3,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,4,5,4,3,4,2,5,1,2,6,2,5,3,1,4,1,4,5,1,4,0,0,6,2,0,5,2,6,1,0,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,1,2,3,3,5,3,1,6,2,1,3,0,0,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,4,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
16,1.0189340531474333,"6,3,4,0,4,5,1,4,2,6,3,6,5,1,4,1,5,1,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,5,6,4,2,2,3,6,4,4,4,0,4,3,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,1,3,5,1,2,4,0,0,5,5,5,4,1,6,4,1,1,5,0,0,6,2,5,4,5,0,3,1,3,4,0,6,4,5,5,1,5,6,0,1,6,4,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,4,5,4,4,4,2,5,1,2,6,2,5,3,1,4,3,4,5,1,4,0,0,6,2,5,5,2,6,1,0,2,4,1,0,4,5,6,5,1,0,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,2,3,5,3,1,6,2,1,3,0,0,2,5,0,3,3,4,0,6,5,1,4,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,4,6,4,0,1,5,4,6,4,4,6,4,5,0,5,4,3,4,3,6,4,5,4,4,4,4,4,6,4,4,6,0,6,6,5,5,4,1,5,2,3,5,4"
17,1.0211850725437066,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,5,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,3,6,4,2,2,3,6,4,4,0,0,4,4,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,4,3,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,6,2,5,4,5,0,3,4,3,4,1,6,4,5,5,1,3,6,0,1,0,4,3,5,4,4,5,3,3,5,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,4,5,4,4,4,2,5,1,2,6,2,5,3,1,4,1,4,5,1,4,0,0,6,2,0,5,2,6,6,0,2,4,0,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,4,5,1,5,4,2,2,3,5,3,1,6,6,1,3,0,0,2,5,0,3,3,4,0,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,4,6,4,0,1,0,4,5,4,4,2,4,5,0,5,4,5,4,3,0,4,5,4,4,4,4,4,5,4,4,4,0,6,6,5,5,4,1,5,2,3,5,4"
18,1.0211481387589687,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,5,5,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,3,6,4,2,2,3,6,4,4,0,0,4,4,3,5,3,4,3,3,4,0,4,4,4,6,1,4,1,1,5,3,0,4,3,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,6,2,5,4,5,0,3,4,3,4,0,6,4,5,5,1,5,6,0,1,6,4,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,0,5,4,4,4,2,5,1,2,6,2,5,3,1,4,3,4,5,1,4,0,0,6,2,5,5,2,6,1,0,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,4,3,5,3,1,6,2,1,3,0,0,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,5,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,5,6,6,5,5,4,1,5,2,2,5,4"
19,1.0224624431558627,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,1,5,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,3,6,4,2,2,3,6,4,4,0,0,4,4,3,5,3,4,4,1,4,0,4,4,4,6,5,4,2,1,5,3,0,4,3,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,1,2,5,4,5,0,3,4,3,4,0,6,4,5,5,0,5,6,0,1,0,4,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,4,4,0,5,4,4,4,2,5,1,2,6,2,5,3,1,4,3,4,5,1,4,0,1,6,5,5,5,2,6,1,0,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,3,3,5,3,1,6,3,1,3,0,6,2,5,0,3,3,4,0,6,5,1,6,6,5,5,5,6,1,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,5,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,5,6,6,5,5,4,1,5,2,2,5,4"
20,1.0222527259421421,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,1,1,5,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,4,1,2,1,0,5,6,0,0,4,4,4,2,2,3,6,4,4,0,0,4,4,3,5,3,4,4,1,4,0,4,4,4,6,5,4,2,1,5,3,0,4,4,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,1,2,5,4,5,0,3,4,3,6,0,6,4,5,2,0,5,6,0,1,0,5,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,1,0,3,2,4,4,4,4,5,4,0,5,4,4,4,2,5,1,2,6,2,5,3,1,4,3,4,5,1,4,0,1,6,2,5,5,2,6,1,0,2,4,1,0,4,5,6,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,3,3,5,3,1,6,3,1,3,0,6,2,5,0,3,3,4,0,6,5,1,6,6,1,5,5,6,1,4,4,0,6,2,0,0,6,6,6,4,4,0,5,5,4,5,4,4,5,4,5,0,5,4,5,4,5,6,4,5,4,4,4,4,4,5,4,4,6,5,6,6,5,5,4,1,5,2,2,5,4"
21,1.0215359712297234,"6,3,4,0,4,5,5,4,2,6,3,6,5,1,4,2,1,5,0,5,0,5,4,4,6,6,1,6,6,5,1,3,3,4,1,2,1,0,5,6,0,0,4,4,4,2,2,3,6,4,4,0,0,4,4,3,5,3,4,4,1,4,0,4,3,4,6,5,4,2,1,5,3,0,4,4,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,1,2,5,4,5,0,3,4,3,6,0,6,4,5,5,0,5,6,0,1,0,4,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,2,1,0,3,2,4,4,4,4,4,4,0,5,4,4,4,2,5,2,2,6,2,5,3,1,4,3,4,5,4,4,0,0,6,2,5,5,2,6,1,0,2,4,1,0,4,5,0,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,3,3,5,3,1,6,2,3,3,3,0,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,5,4,5,0,5,4,5,4,3,6,4,5,4,4,4,4,4,5,4,4,6,5,6,6,3,5,4,1,5,2,2,5,4"
22,1.0245012497810588,"6,3,4,0,4,5,5,4,2,0,3,6,5,1,4,2,1,5,0,5,0,5,4,4,6,6,1,6,6,5,1,5,3,2,1,2,1,0,5,6,0,0,4,4,4,2,2,3,6,4,4,0,0,4,4,3,5,3,4,4,1,4,0,4,4,4,6,5,4,2,1,5,3,0,4,4,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,1,2,5,4,5,0,3,4,3,6,0,6,4,5,5,0,5,6,0,1,0,4,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,0,6,0,3,2,4,4,4,4,4,4,0,5,4,4,4,4,5,1,2,6,2,5,3,1,4,3,4,2,1,4,0,0,6,2,5,5,2,6,1,0,2,4,6,0,4,5,0,5,1,2,5,4,4,4,0,5,1,4,0,0,5,1,5,6,2,3,3,5,2,1,6,3,1,3,0,6,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,5,4,5,0,6,4,5,4,5,6,4,5,4,4,4,4,4,5,4,4,6,5,6,6,5,5,4,1,5,2,2,5,4"
23,1.0250564942182505,"6,3,4,0,4,5,5,4,2,0,3,2,5,1,4,1,5,5,0,5,0,5,4,4,6,0,1,6,6,5,1,3,3,2,1,2,1,0,5,6,4,0,4,4,4,2,2,3,6,4,4,0,0,4,0,3,5,4,4,4,1,4,0,4,4,4,6,5,4,2,1,5,0,0,4,3,5,1,2,4,0,0,5,5,5,4,4,6,4,1,1,5,0,0,1,2,5,4,5,0,3,4,3,4,0,6,4,5,5,0,5,6,0,1,0,4,4,5,4,4,5,3,3,4,5,5,0,2,2,0,1,0,4,1,0,3,2,4,4,4,4,4,4,0,5,1,4,4,2,5,1,2,6,2,5,3,1,4,5,4,5,1,4,0,0,6,2,5,5,2,6,1,0,2,4,1,4,4,5,6,5,1,4,5,4,4,4,0,5,0,4,0,0,5,1,5,6,3,3,3,5,3,1,6,2,3,3,0,6,2,5,0,3,3,4,2,6,5,1,6,6,5,5,5,6,3,4,4,0,6,2,0,0,6,6,6,6,4,0,1,5,4,5,4,4,5,4,5,0,6,4,5,4,5,6,4,5,4,4,4,4,4,5,4,4,2,5,6,6,5,5,4,1,5,2,2,5,4"
