generation,fitness,chromosome
10,1.3781792852681305,"2,1,1,0,1,0,4,4,2,1,2,2,2,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,2,1,0,4,3,4,0,4,3,4,0,4,2,2,3,3,1,1,3,0,1,2,4,3,3,4,4,3,3,4,3,2,1,0,0,0,1,4,4,0,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,3,4,3,1,3,1,0,4,0,0,1,1,1,2,4,2,4,1,3,0,3,3,0,3,4,4,4,4,2,1,4,1,0,3,2,4,3,3,3,1,1,1,2,4,4,0,1,2,1,3,4,0,2,4,0,1,1,2,2,2,2,0,4,4,4,4,3,1,4,4,4,3,2,3,4,4,0,1,3,0,4,1,0,2,3,3,3,1,3,4,3,3,3,3,3,3,2,1,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,0,0,0,0,2,3,3,4,3,3,1,1,2,1,3,0,4,0,1,3,4,4,4,0,3,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
11,1.378538280356455,"2,1,1,0,1,0,4,4,2,1,2,2,3,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,1,4,0,0,1,4,1,2,1,0,4,3,4,0,4,3,4,0,4,2,2,3,3,1,1,3,0,1,2,4,3,3,4,4,3,3,4,3,3,1,0,0,0,1,4,4,0,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,3,4,3,4,3,1,0,4,0,0,1,1,1,2,4,2,4,1,3,0,3,3,0,3,4,4,4,4,2,1,4,1,0,3,2,4,3,3,3,1,1,1,2,4,4,0,1,2,1,3,4,0,2,4,0,1,1,2,2,2,2,0,4,4,4,4,3,1,4,4,4,3,2,3,4,4,0,1,3,0,4,1,0,2,3,3,3,1,3,4,3,3,3,3,3,3,2,1,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,0,0,0,0,2,3,3,4,3,3,1,1,2,1,3,0,4,0,1,3,4,4,4,0,3,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
12,1.3788393527275637,"2,1,1,0,1,0,4,4,2,1,2,2,3,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,0,0,1,3,4,1,4,0,0,1,4,1,2,1,0,4,3,4,0,4,3,4,0,4,2,2,3,3,1,1,3,0,1,2,4,3,3,4,4,3,3,4,3,3,1,0,0,0,1,4,4,0,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,2,4,3,4,3,1,0,4,0,0,1,1,1,2,4,2,4,1,3,0,3,3,0,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,3,1,1,1,2,4,4,0,1,2,1,3,4,0,2,4,0,1,1,2,2,2,2,0,4,4,4,4,3,1,4,4,4,3,2,3,4,4,0,1,3,0,4,1,0,2,3,3,3,1,3,4,3,3,4,3,3,3,2,1,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,3,3,1,1,2,1,3,0,4,0,0,3,4,4,4,0,4,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,1,0,0,2,0,1"
13,1.3782566458614063,"2,1,1,0,1,0,4,4,2,1,2,2,3,3,2,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,2,0,3,4,4,0,0,1,3,4,1,4,0,0,1,4,1,2,1,0,4,3,4,0,4,3,4,0,4,2,2,3,3,1,1,3,0,1,2,4,3,3,4,4,3,3,4,3,3,1,0,0,0,1,4,4,0,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,2,4,3,4,3,1,0,4,0,0,1,1,1,2,4,2,4,1,3,0,3,3,0,2,4,4,4,4,2,1,4,1,0,3,2,4,3,1,3,1,1,1,2,4,4,0,1,2,1,3,4,0,2,4,0,1,1,2,2,2,2,0,4,4,4,4,3,1,4,4,4,3,2,3,4,4,0,1,3,0,4,1,0,2,3,3,3,1,3,4,3,3,4,3,3,3,2,1,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,0,0,0,0,2,3,3,4,3,3,1,1,2,1,3,0,4,0,1,3,3,4,4,0,3,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
14,1.3802331612983412,"2,1,1,0,1,0,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,0,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,4,4,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,3,4,4,4,3,1,0,4,0,0,1,1,1,2,4,2,4,0,3,0,3,3,0,3,4,4,4,4,2,1,4,1,0,3,2,4,3,3,3,2,1,1,2,4,4,0,1,2,1,3,4,0,2,4,0,1,1,2,2,2,2,0,4,4,4,4,0,1,4,4,4,3,2,1,4,4,0,1,3,0,4,1,0,2,3,3,3,1,3,4,3,3,3,3,3,3,2,1,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,3,3,1,1,2,1,3,0,4,0,0,3,4,4,4,0,4,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
15,1.3807968242960085,"2,1,1,0,1,0,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,0,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,1,0,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,3,4,3,4,3,1,0,4,0,3,1,1,1,2,2,2,4,1,3,0,3,3,0,3,4,4,4,4,2,1,4,1,0,3,3,4,3,3,3,1,1,1,2,4,4,4,1,2,1,0,4,0,2,4,3,1,1,2,2,2,2,4,3,4,4,4,3,1,4,4,4,3,2,3,4,4,3,1,3,0,4,1,4,2,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,4,3,1,1,2,1,3,0,4,3,0,3,4,4,4,0,4,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
16,1.3801728095090802,"1,1,1,0,1,2,4,4,0,1,2,2,0,3,1,2,0,4,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,0,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,2,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,1,0,4,3,2,4,3,4,3,2,2,3,0,3,1,1,4,3,3,4,3,4,3,1,0,4,0,3,1,1,1,2,2,2,4,1,3,0,3,3,0,3,4,4,4,4,2,1,4,1,0,3,3,4,3,3,3,1,1,1,2,4,4,4,1,2,1,0,4,0,2,4,3,1,1,2,2,2,2,4,3,4,4,4,3,1,4,4,4,3,2,3,4,4,3,1,3,0,4,1,4,2,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,4,3,1,1,2,1,3,0,4,3,0,3,4,4,4,0,4,4,0,0,0,0,0,4,4,0,4,3,3,3,4,4,0,0,0,0,0,2,0,1"
17,1.3820103255049774,"1,1,1,0,1,0,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,1,0,4,3,2,4,3,4,3,4,4,3,0,3,1,1,4,3,3,4,3,4,3,1,0,4,4,3,1,1,1,2,2,2,4,1,3,0,3,3,0,3,4,4,4,4,2,4,4,1,0,3,3,4,3,3,3,1,1,1,2,4,4,4,1,2,1,0,4,0,2,4,3,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,4,3,0,3,4,4,3,1,3,0,4,1,4,3,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,4,3,1,1,2,1,3,0,4,3,0,3,4,4,3,0,4,4,0,0,0,0,0,4,4,0,4,3,3,0,4,4,0,0,0,0,0,2,0,1"
18,1.3834529702553353,"1,2,1,0,1,0,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,1,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,3,0,0,0,0,1,4,1,0,4,3,2,4,3,4,3,4,4,3,0,3,1,1,4,3,3,4,3,4,3,1,0,4,4,3,1,1,1,2,2,2,4,1,3,0,3,3,2,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,3,1,1,1,3,4,4,0,1,2,1,3,4,0,2,4,1,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,4,3,2,3,4,4,3,1,3,0,4,1,4,3,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,3,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,4,3,0,1,2,1,3,0,4,3,0,3,4,4,3,0,4,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
19,1.3819466318174867,"1,2,1,0,1,0,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,0,1,4,0,0,1,4,1,0,4,3,2,4,3,4,3,1,4,3,0,3,4,1,4,3,3,4,3,4,3,1,0,4,0,3,1,1,1,2,2,2,4,1,1,0,3,3,2,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,3,1,1,1,3,4,4,0,1,2,1,3,4,2,1,4,1,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,4,3,2,3,4,4,3,1,3,0,4,1,4,3,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,3,1,4,1,0,1,3,1,0,0,4,4,1,3,4,1,3,0,4,0,0,0,2,3,3,4,4,3,0,1,2,1,3,0,4,2,0,0,4,4,3,1,4,4,0,0,0,0,0,4,4,0,4,3,3,0,4,4,0,0,0,0,0,2,0,1"
20,1.3832529559917386,"1,2,1,0,1,0,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,3,0,1,2,4,1,3,4,4,3,4,4,3,0,1,4,0,0,1,4,1,0,4,3,2,4,3,4,3,2,2,3,0,3,4,1,4,3,3,4,3,4,3,1,0,4,0,3,1,1,1,2,2,2,4,1,1,0,3,3,2,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,2,1,1,1,3,4,4,0,1,2,1,3,4,0,2,4,1,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,0,3,2,3,4,4,3,1,3,0,4,1,4,3,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,1,1,4,1,0,1,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,2,3,3,4,4,3,0,1,2,1,3,0,4,3,0,3,4,4,3,0,4,4,0,0,0,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
21,1.3860968875753354,"1,2,1,0,1,2,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,1,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,4,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,1,0,4,3,2,4,2,4,3,1,4,3,0,1,4,1,4,3,3,4,0,0,3,1,0,4,4,3,1,1,4,2,2,2,4,1,3,4,3,3,2,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,2,1,1,1,3,4,4,0,1,2,1,3,4,0,2,4,1,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,0,3,2,3,4,4,3,1,3,0,4,1,4,3,3,3,3,1,3,4,3,3,4,3,3,3,2,4,1,3,1,4,1,0,4,3,1,0,0,4,4,1,0,4,1,3,0,4,0,0,0,0,3,4,4,4,3,0,1,2,1,4,0,4,3,0,3,4,4,3,0,4,4,0,0,1,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,0,2,0,1"
22,1.3868669322112852,"1,2,1,0,1,2,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,1,2,2,0,3,1,1,0,0,4,2,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,4,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,1,0,4,3,2,4,3,4,3,1,4,3,0,1,4,1,4,3,3,4,0,0,3,1,0,4,4,3,1,1,4,2,2,2,4,1,3,4,3,3,2,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,2,1,1,1,3,4,4,0,1,2,1,3,4,0,2,4,1,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,0,3,2,3,4,4,3,1,3,0,4,1,4,3,3,3,3,1,4,4,3,3,4,3,3,3,4,4,1,3,1,4,1,0,4,1,1,0,0,4,4,4,0,4,1,3,0,4,0,0,0,0,3,4,4,4,3,0,1,2,1,3,0,4,3,0,3,4,4,3,0,4,4,0,0,1,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,2,2,0,1"
23,1.3878276443552642,"1,2,1,0,1,2,4,4,2,1,2,2,0,3,1,2,0,0,1,4,1,4,0,1,4,4,3,0,0,1,0,2,2,0,3,1,1,0,0,4,2,0,3,4,4,1,0,1,3,4,0,4,0,0,1,4,0,3,0,4,3,1,4,0,4,3,4,0,4,2,2,4,3,1,1,4,0,1,2,4,1,3,4,4,3,4,4,3,3,1,0,0,0,1,4,1,0,4,3,2,4,3,4,3,1,4,3,0,1,4,1,4,3,3,4,0,0,3,1,0,4,4,3,1,1,4,2,2,2,4,1,3,4,3,3,2,2,4,4,4,4,2,1,4,1,0,3,2,4,3,3,2,1,1,1,3,4,4,0,1,2,1,3,4,0,2,4,1,1,1,2,2,2,2,4,3,4,1,4,3,1,4,4,0,3,2,3,4,4,0,1,3,4,4,1,4,3,3,3,3,1,4,4,3,3,4,3,3,3,4,4,1,3,1,4,1,0,4,1,1,0,0,4,4,4,0,4,1,3,0,4,0,0,0,0,3,4,4,4,3,0,1,2,1,4,0,4,3,0,3,4,4,3,0,4,4,0,0,1,0,0,4,4,0,4,3,3,4,4,4,0,0,0,0,2,2,0,1"
