generation,fitness,chromosome
10,1.3845071683835348,"4,5,2,4,4,1,2,4,5,1,2,5,1,0,2,5,1,0,4,0,5,4,2,4,0,4,2,3,4,2,4,1,3,0,5,1,5,0,2,3,3,0,4,4,3,5,5,0,5,1,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,1,3,3,5,3,3,3,2,2,0,0,3,2,4,1,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,0,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,3,4,4,4,1,2,1,1,0,5,4,1,4,0,2,3,2,3,4,5,4,4,1,4,3,1,5,5,1,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,5,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,1,3,2,5,4,5,4,0,4,2,0,3,4,0,5,1,4,3,4,0,2,0,4,0,4,2,4,5,4,1,0,4,0,5,4,4,0,0,0,4,4,4,5,2,4,1,3,5,4,2"
11,1.385551755691229,"4,5,2,4,4,1,2,4,5,1,3,5,1,0,2,5,1,0,4,0,5,4,2,4,0,4,2,3,4,2,4,1,3,0,5,1,5,0,2,3,3,0,4,4,3,5,5,0,5,1,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,1,3,3,5,3,3,3,2,2,0,0,3,2,4,1,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,3,4,4,4,1,2,1,1,0,5,4,1,4,0,2,3,2,3,4,5,4,4,1,4,3,1,5,5,1,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,5,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,1,3,2,5,4,5,4,0,4,2,0,3,4,0,5,1,4,3,4,0,2,0,4,0,4,2,4,5,4,1,2,4,0,1,4,4,0,0,0,4,4,4,0,2,4,1,3,5,4,2"
12,1.387215426426927,"4,2,2,4,4,1,2,4,5,1,3,5,1,0,2,5,1,0,4,0,5,4,2,4,0,4,2,3,4,2,4,1,3,0,5,1,5,0,2,3,3,0,4,4,3,5,5,0,5,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,1,3,3,5,3,3,3,2,2,0,0,3,2,4,1,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,4,4,4,4,1,2,1,1,0,5,4,1,4,0,2,3,2,3,4,5,4,4,1,4,3,1,5,5,1,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,5,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,1,3,2,5,4,5,4,0,4,2,0,3,4,0,5,1,4,3,4,5,2,0,4,0,4,2,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,0,2,4,0,3,5,4,2"
13,1.387580072072333,"4,2,2,4,4,1,2,4,5,1,3,5,1,0,2,5,1,0,4,0,5,4,2,4,0,4,2,3,4,2,4,1,3,0,5,1,5,0,2,3,3,0,4,4,3,2,5,0,5,1,4,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,4,5,1,2,2,0,0,3,3,5,1,3,3,5,3,3,3,2,2,0,0,3,2,4,1,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,3,2,4,4,5,2,1,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,4,4,4,4,1,4,5,1,0,5,4,1,4,0,2,3,2,3,4,3,4,4,1,4,3,1,5,5,1,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,5,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,1,3,2,5,4,5,4,0,4,2,0,3,4,2,5,1,4,3,4,5,2,0,4,0,4,2,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,3,3,5,4,2"
14,1.3879430301752702,"4,2,2,4,4,1,2,4,5,1,3,5,1,0,2,5,1,0,4,0,5,4,2,4,0,4,2,3,4,2,4,1,3,0,5,1,5,0,2,3,3,0,4,4,3,2,5,0,5,1,4,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,4,5,1,2,2,0,0,3,3,5,1,3,3,5,3,3,3,2,2,0,0,3,2,4,1,4,0,5,4,0,0,2,4,0,3,3,4,2,4,4,3,3,2,4,4,5,2,1,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,4,4,4,4,1,4,5,1,0,5,4,1,4,0,2,3,2,3,4,3,4,4,1,4,3,1,5,5,1,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,5,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,1,3,2,5,4,5,4,0,4,2,0,3,4,2,5,1,4,3,4,5,2,0,4,0,4,2,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,3,3,5,4,2"
15,1.3893779322134856,"4,2,2,4,4,1,2,4,5,1,2,5,1,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,0,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,5,3,3,5,3,3,3,2,2,0,0,3,2,4,1,4,0,2,4,0,0,2,4,0,3,3,4,2,0,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,4,4,4,4,1,4,1,1,1,5,4,1,4,0,2,3,5,3,4,5,4,2,1,4,3,1,5,5,1,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,0,4,2,2,3,4,0,5,1,4,3,4,5,2,0,4,0,4,2,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,3,5,4,2"
16,1.3898989316228336,"4,2,2,4,4,1,2,4,5,1,2,5,1,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,0,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,0,5,5,1,3,3,3,3,3,3,2,2,0,0,3,2,4,4,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,5,0,4,4,4,4,1,4,1,1,0,5,4,1,4,0,2,3,5,3,4,3,4,3,1,4,3,1,5,5,1,3,0,4,5,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,2,0,3,4,0,5,1,4,3,4,5,2,0,4,1,4,4,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,3,5,4,2"
17,1.3904141342533034,"4,2,2,4,4,1,2,4,5,1,2,5,1,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,0,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,0,5,1,2,2,0,0,0,5,5,1,3,3,3,3,3,3,2,2,0,0,3,2,4,4,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,0,0,4,4,4,4,1,4,1,1,0,5,4,1,4,0,2,3,5,3,4,3,4,3,1,4,3,1,5,5,1,3,0,4,5,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,1,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,2,0,3,4,0,5,1,4,3,4,5,2,0,4,1,4,4,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,3,5,4,2"
18,1.3900059519305774,"4,2,2,4,4,1,4,4,5,1,2,5,1,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,0,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,0,0,5,1,2,2,0,0,0,5,5,1,3,3,3,3,3,3,2,2,0,0,3,2,4,4,4,0,2,4,0,0,2,4,0,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,1,0,2,5,5,0,4,0,0,4,1,2,3,5,1,2,4,4,4,0,0,4,4,4,4,1,4,1,1,0,5,4,1,4,0,2,3,5,3,4,3,4,3,1,4,3,1,5,5,1,3,0,4,5,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,1,1,4,0,1,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,3,0,3,4,0,5,1,4,3,4,5,2,0,4,1,4,4,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,3,5,4,2"
19,1.3928362341191034,"4,2,2,4,4,1,4,4,5,1,2,5,4,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,0,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,5,3,3,5,4,3,3,2,2,0,0,3,2,4,4,4,0,2,4,0,0,2,4,4,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,0,0,4,4,4,4,1,0,1,1,5,5,4,1,4,0,2,4,5,3,4,5,4,2,1,4,3,1,5,5,5,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,1,4,0,0,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,2,0,3,4,2,5,1,4,3,4,5,2,0,4,1,4,4,4,4,4,0,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,3,5,4,2"
20,1.3940373351995605,"4,2,2,4,4,1,4,4,5,1,2,5,4,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,0,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,5,3,3,5,4,3,3,2,2,0,0,3,2,4,4,4,0,2,4,0,0,2,4,4,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,0,0,4,4,4,4,1,0,1,1,5,5,4,1,4,0,2,4,5,3,4,0,4,2,1,4,3,1,5,5,5,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,4,4,0,0,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,2,0,3,4,0,3,1,4,3,4,5,2,0,4,4,4,4,4,4,4,1,2,4,0,1,4,4,0,0,2,4,4,4,2,2,4,0,3,5,4,2"
21,1.3945393274399667,"0,2,2,4,4,1,4,4,5,1,2,5,4,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,5,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,3,5,5,3,3,5,4,3,3,2,2,0,0,3,2,4,4,4,0,2,4,0,0,2,4,4,3,3,4,2,4,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,0,0,4,4,4,4,1,0,1,1,5,5,4,1,4,0,2,4,5,3,4,0,4,2,1,4,3,1,5,5,5,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,0,2,0,2,4,4,0,0,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,2,0,3,4,0,2,1,4,3,4,5,2,0,4,4,4,4,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,5,5,4,2"
22,1.393156755180792,"0,2,2,4,4,1,4,4,5,1,2,5,4,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,5,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,2,0,0,3,4,5,5,3,3,5,4,3,3,2,2,0,0,3,2,4,4,4,5,2,4,0,0,2,4,4,4,3,4,2,3,4,3,2,2,4,4,5,2,4,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,0,4,4,4,0,0,4,4,4,4,1,0,1,1,3,5,4,1,4,0,2,3,5,3,0,0,4,2,1,4,3,1,5,5,5,3,0,4,3,0,3,4,4,5,5,2,4,4,0,2,4,2,5,1,4,4,1,2,2,5,2,0,2,4,4,0,0,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,2,4,4,2,0,3,4,0,3,1,4,3,4,5,2,0,4,4,3,4,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,5,5,4,2"
23,1.3949127609127314,"0,2,2,4,4,1,4,4,5,1,2,5,4,0,2,5,1,0,4,0,1,4,2,4,0,4,2,3,4,2,4,1,3,1,5,1,5,0,2,3,3,0,4,4,3,5,5,5,1,3,0,4,4,2,0,4,4,4,4,0,4,3,2,0,2,4,0,3,3,5,1,2,1,0,0,3,4,5,5,3,3,5,4,3,3,2,2,0,0,3,2,4,4,4,5,2,4,0,0,2,4,4,4,3,4,2,3,4,3,2,2,4,4,5,2,2,2,0,4,4,4,3,4,4,0,2,5,5,0,4,4,0,4,1,2,1,5,1,2,4,4,4,0,0,4,4,4,4,1,0,1,1,5,5,4,1,4,0,2,4,5,3,4,5,4,2,1,4,3,1,5,5,5,3,0,4,3,0,3,4,4,4,5,2,4,4,0,2,4,2,3,1,4,4,1,2,2,0,2,0,2,4,4,0,0,0,3,1,1,0,0,4,5,3,2,1,3,4,4,3,4,3,2,0,0,2,3,3,0,3,2,3,4,5,4,4,4,2,0,3,4,0,3,1,4,3,4,5,2,0,4,4,3,4,4,4,4,1,2,4,0,1,4,4,0,0,0,4,4,4,2,2,4,0,5,5,4,2"
