subject_index,subject_name,cluster,distance_to_medoid
45,S_Biaka-1,4,0.7678331360947762
46,S_Biaka-2,4,0.7615794357032026
47,S_Bougainville-1,1,0.7791371243976932
48,S_Bougainville-2,1,0.7353267648459555
49,S_Brahmin-1,0,0.7505099601820946
50,S_Brahmin-2,0,0.7294529135448427
51,S_Brahui-1,0,0.753167976819945
52,S_Brahui-2,0,0.7456602239188601
53,S_Bulgarian-1,3,0.7151506274906436
54,S_Bulgarian-2,0,0.7367188932823859
55,S_Burmese-1,1,0.7012620346254663
56,S_Burmese-2,2,0.7354229802064647
57,S_Burusho-1,2,0.7630818219936232
58,S_Burusho-2,3,0.7442790685236912
59,S_Cambodian-1,2,0.7629167308251116
60,S_Cambodian-2,2,0.7379734538467257
61,S_Chane-1,2,0.6427889257606341
62,S_Chechen-1,0,0.7284710750481258
63,S_Chukchi-1,3,0.7255542562412347
64,S_Czech-2,4,0.8415840405323021
65,S_Dai-1,1,0.0
66,S_Dai-2,1,0.6728709084312298
67,S_Dai-3,1,0.6862874151845837
68,S_Daur-2,1,0.6859849542011346
69,S_Dinka-1,4,0.7739817983490854
70,S_Dinka-2,4,0.7558729686827605
71,S_Druze-1,0,0.7352612836564825
72,S_Druze-2,3,0.7611056010846143
73,S_Dusun-1,1,0.6997937947686836
74,S_Dusun-2,1,0.7073212496989296
75,S_English-1,3,0.7289868013636996
76,S_English-2,3,0.6894925843019148
77,S_Esan-1,4,0.7707620619199637
78,S_Esan-2,4,0.7509592144028795
79,S_Eskimo_Chaplin-1,2,0.7290778307420261
80,S_Eskimo_Naukan-1,2,0.7379087930886344
81,S_Eskimo_Naukan-2,2,0.7270237796432768
82,S_Eskimo_Sireniki-1,2,0.7133901730884178
83,S_Eskimo_Sireniki-2,2,0.7155684620088671
84,S_Estonian-1,3,0.7356170915426576
85,S_Estonian-2,3,0.7149423385280039
86,S_Even-1,2,0.7791897209631276
87,S_Even-2,1,0.726208948093395
88,S_Even-3,2,0.7521736762626854
89,S_Finnish-1,3,0.7326522763049855
90,S_Finnish-2,3,0.7099044302356425
91,S_Finnish-3,3,0.7158284259786345
92,S_French-1,3,0.7235210682207961
93,S_French-2,3,0.7232240068444227
94,S_Gambian-1,4,0.7526982627434787
95,S_Gambian-2,4,0.7654559854766052
96,S_Georgian-1,0,0.7313538581300106
97,S_Georgian-2,0,0.7098326755307841
98,S_Greek-1,3,0.7081257906753644
99,S_Greek-2,0,0.7551326909627337
100,S_Han-1,2,0.765334142426069
101,S_Han-2,2,0.7429312016301823
102,S_Hawaiian-1,1,0.7069311097710237
103,S_Hazara-1,0,0.7246904027468031
104,S_Hazara-2,0,0.8174903085591118
105,S_Hezhen-1,2,0.7372335883317199
106,S_Hezhen-2,1,0.7272748364833652
107,S_Hungarian-1,3,0.720837017020203
108,S_Hungarian-2,3,0.7498733526242819
109,S_Icelandic-1,3,0.7028290581819748
110,S_Icelandic-2,3,0.7021451382078939
111,S_Igorot-1,2,0.7700977549211262
112,S_Igorot-2,2,0.7782395906019017
113,S_Iranian-1,0,0.7484970726471211
114,S_Iranian-2,3,0.740821962150092
115,S_Iraqi_Jew-1,4,0.8387679322230046
116,S_Iraqi_Jew-2,0,0.77056254474596
117,S_Irula-1,0,0.745085665383816
118,S_Irula-2,0,0.7542201708416622
119,S_Itelman-1,2,0.7838788120932437
120,S_Japanese-1,2,0.7467524994745757
121,S_Japanese-2,1,0.6932055495753696
122,S_Japanese-3,1,0.6971464151968734
123,S_Jordanian-1,3,0.7425278873193958
124,S_Jordanian-2,0,0.8050409189703983
125,S_Jordanian-3,3,0.7478199147846297
126,S_Ju_hoan_North-1,4,0.7882790868727177
127,S_Ju_hoan_North-2,4,0.7881524173680285
128,S_Ju_hoan_North-3,4,0.803162988871036
129,S_Kalash-1,3,0.740306454868837
130,S_Kalash-2,0,0.7438477008534596
131,S_Kapu-1,0,0.7622744203358555
132,S_Kapu-2,3,0.7375105726770448
133,S_Karitiana-1,2,0.7650882324170092
134,S_Karitiana-2,2,0.6962191759052666
135,S_Khomani_San-1,4,0.7922443617950902
136,S_Khomani_San-2,4,0.7978827639995523
137,S_Khonda_Dora-1,1,0.7348625317320086
138,S_Kinh-1,2,0.7789523167775368
139,S_Kinh-2,1,0.7080384927398063
140,S_Korean-1,2,0.756241413033698
141,S_Korean-2,1,0.712137977694156
142,S_Kusunda-1,1,0.7109117054277022
143,S_Kusunda-2,4,0.910788511766513
144,S_Kyrgyz-1,1,0.7024530663117169
145,S_Kyrgyz-2,1,0.7185097049169867
146,S_Lahu-1,2,0.7562463233829595
147,S_Lahu-2,1,0.6994027193414242
148,S_Lezgin-1,0,0.7373155715763062
149,S_Lezgin-2,0,0.7588227615355863
150,S_Luhya-1,4,0.7729093073580819
151,S_Luhya-2,4,0.7768693377270287
152,S_Luo-1,4,0.0
153,S_Luo-2,4,0.7536095416486639
154,S_Madiga-1,0,0.7830464319091882
155,S_Madiga-2,0,0.7759770360621698
156,S_Makrani-1,4,0.8302364221147926
157,S_Makrani-2,0,0.73491360905595
158,S_Mala-2,0,0.7948346660631691
159,S_Mala-3,0,0.7490665361633553
160,S_Mandenka-1,4,0.7587558898322402
161,S_Mandenka-2,4,0.7570237322682345
162,S_Mansi-1,3,0.7471682241885871
163,S_Mansi-2,3,0.745382006437588
164,S_Maori-1,3,0.7309678400429633
165,S_Masai-1,4,0.7876965402625105
166,S_Masai-2,4,0.7646394209567066
167,S_Mayan-1,2,0.6375092572678742
168,S_Mayan-2,2,0.656805326716493
169,S_Mbuti-1,4,0.7727779658196665
170,S_Mbuti-2,4,0.7775975416483514
171,S_Mbuti-3,4,0.7846171152749987
172,S_Mende-1,4,0.7557008196077728
173,S_Mende-2,4,0.7556493335437967
174,S_Miao-1,1,0.6801942047257096
175,S_Miao-2,2,0.7720174941851788
176,S_Mixe-2,2,0.6931959396433298
177,S_Mixe-3,2,0.6830021067526546
178,S_Mixtec-1,4,0.8386487452226924
179,S_Mixtec-2,3,0.735374626185059
180,S_Mongola-1,2,0.735395049162302
181,S_Mongola-2,2,0.7581749761872966
182,S_Mozabite-1,0,0.77042995250159
183,S_Mozabite-2,4,0.8036863693977977
184,S_Naxi-1,1,0.7028063407513475
185,S_Naxi-3,1,0.70127815591316
186,S_North_Ossetian-1,0,0.7240655745861463
187,S_North_Ossetian-2,0,0.7515628969113188
188,S_Norwegian-1,3,0.7226507858685252
189,S_Orcadian-1,0,0.736371745930991
190,S_Orcadian-2,3,0.0
191,S_Oroqen-1,1,0.7208599790612081
192,S_Oroqen-2,1,0.7043349936375051
193,S_Palestinian-1,3,0.7604400088248588
194,S_Palestinian-2,3,0.7187781764452783
195,S_Palestinian-3,0,0.7313723445121921
196,S_Papuan-10,1,0.805097334907409
197,S_Papuan-11,1,0.7982851315501293
198,S_Papuan-12,1,0.8072683901797297
199,S_Papuan-13,1,0.7736398231218392
200,S_Papuan-14,1,0.7836697259894126
201,S_Papuan-1,1,0.7742386635499744
202,S_Papuan-2,1,0.7994158484135158
203,S_Papuan-3,1,0.7867753288110295
204,S_Papuan-4,1,0.7979166266252219
205,S_Papuan-5,1,0.8121225657825016
206,S_Papuan-6,1,0.777583646795984
207,S_Papuan-7,1,0.7760990484335528
208,S_Papuan-8,1,0.7692547610702914
209,S_Papuan-9,1,0.7828667578728183
210,S_Pathan-1,0,0.7499088763354981
211,S_Pathan-2,3,0.7498209503071523
212,S_Piapoco-1,2,0.7088059809275425
213,S_Piapoco-2,2,0.665048699238068
214,S_Pima-1,2,0.6485845091587384
215,S_Pima-2,2,0.7270079133195865
216,S_Polish-1,3,0.7401950678228019
217,S_Punjabi-1,0,0.7593803810210945
218,S_Punjabi-2,0,0.7490194010249853
219,S_Punjabi-3,0,0.7659635503696145
220,S_Punjabi-4,3,0.7333518381214391
221,S_Quechua-1,2,0.6344860018336813
222,S_Quechua-2,2,0.0
223,S_Quechua-3,2,0.6472890536756863
224,S_Relli-1,4,0.8510286050702549
225,S_Relli-2,0,0.7707999099679622
226,S_Russian-1,3,0.7233393566616778
227,S_Russian-2,0,0.7541204190811688
228,S_Saami-1,3,0.7573711363938378
229,S_Saami-2,3,0.7469177562472645
230,S_Saharawi-1,4,0.8220480580476479
231,S_Saharawi-2,4,0.8254150269133698
232,S_Samaritan-1,3,0.7588611446520976
233,S_Sardinian-1,0,0.7483243478590508
234,S_Sardinian-2,0,0.7388285148451652
235,S_She-1,2,0.7554482831837024
236,S_She-2,2,0.7630870388786153
237,S_Sindhi-1,4,0.8428154006583832
238,S_Sindhi-2,0,0.7579533261836192
239,S_Somali-1,4,0.7800557257623144
240,S_Spanish-1,3,0.7218147429460077
241,S_Spanish-2,0,0.7314376270506786
242,S_Surui-1,2,0.7216517222478673
243,S_Surui-2,2,0.7137902388517892
244,S_Tajik-1,0,0.7588013999957338
245,S_Tajik-2,3,0.7503497375859413
246,S_Thai-1,1,0.6886372264844017
247,S_Thai-2,1,0.6911204065073084
248,S_Tlingit-1,3,0.7554254969162133
249,S_Tlingit-2,0,0.7409699149916259
250,S_Tu-1,1,0.7023911842152505
251,S_Tu-2,1,0.6996209983331836
252,S_Tubalar-1,3,0.7481884237997017
253,S_Tubalar-2,3,0.750516187619288
254,S_Tujia-1,2,0.7805594494731478
255,S_Tujia-2,2,0.7433524124819297
256,S_Turkish-1,0,0.7506663917073259
257,S_Turkish-2,3,0.7397278844754287
258,S_Tuscan-1,3,0.7524703440708593
259,S_Tuscan-2,3,0.7221709374828619
260,S_Ulchi-1,1,0.7312318918073983
261,S_Ulchi-2,1,0.6910161119470949
262,S_Uygur-1,4,0.8256036876325482
263,S_Uygur-2,1,0.7406311787642238
264,S_Xibo-1,2,0.7474490821709047
265,S_Xibo-2,1,0.7146809220256212
266,S_Yadava-1,0,0.7619406519107198
267,S_Yadava-2,0,0.748254952961155
268,S_Yakut-1,2,0.7762486147450993
269,S_Yakut-2,2,0.7405092512291533
270,S_Yemenite_Jew-1,3,0.7186930352846347
271,S_Yemenite_Jew-2,3,0.7450906624537135
272,S_Yi-1,2,0.7571142086581134
273,S_Yi-2,1,0.7037485413759241
274,S_Yoruba-1,4,0.7618327762935222
275,S_Yoruba-2,4,0.7767553784792011
276,S_Zapotec-1,2,0.6920655289228261
277,S_Zapotec-2,2,0.6612663297807503
